Restaurant ID,Restaurant Name,Country Code,City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Aggregate rating,Votes
5996,Kashish Restaurant & Caterers,1,New Delhi,"North Indian, South Indian, Chinese, Fast Food",550,Indian Rupees(Rs.),No,No,2.8,8
313487,Punjabi's Veg Grill,1,New Delhi,North Indian,350,Indian Rupees(Rs.),No,No,3.2,8
313004,Rahul Meat Corner,1,New Delhi,Mughlai,300,Indian Rupees(Rs.),No,No,3.1,6
312942,Ramesh Vaishno Dhaba,1,New Delhi,North Indian,500,Indian Rupees(Rs.),No,No,2.7,17
309168,The Chinese Hut,1,New Delhi,Chinese,300,Indian Rupees(Rs.),No,No,2.8,50
308994,Nagpal Di Hatti,1,New Delhi,"North Indian, Street Food",200,Indian Rupees(Rs.),No,No,3.5,29
312943,Ramesh Vaishno Dhaba,1,New Delhi,North Indian,500,Indian Rupees(Rs.),No,No,3.5,31
18455553,Baweja's Haandi,1,New Delhi,North Indian,600,Indian Rupees(Rs.),No,No,0.0,0
18377929,Chaman Dhaba,1,New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,0.0,3
18472628,Insane Foods,1,New Delhi,North Indian,350,Indian Rupees(Rs.),No,No,0.0,0
18435335,Jo Jo Chinese Fast Food,1,New Delhi,Chinese,200,Indian Rupees(Rs.),No,No,0.0,1
18435787,Kailash Vaishno Dhaba,1,New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,0.0,0
18435331,Khurana Eating Point,1,New Delhi,Chinese,200,Indian Rupees(Rs.),No,No,0.0,0
18364846,Lots of Food,1,New Delhi,Chinese,100,Indian Rupees(Rs.),No,No,0.0,1
18438446,Madras Cafe,1,New Delhi,South Indian,250,Indian Rupees(Rs.),No,No,0.0,0
18446496,Parantha on Call,1,New Delhi,North Indian,100,Indian Rupees(Rs.),No,No,0.0,0
18454568,Pompas Chicken,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,No,0.0,1
18421462,Prem Ji Delhi Wale,1,New Delhi,North Indian,250,Indian Rupees(Rs.),No,No,0.0,0
18435303,Punjabi Tandoori Tikka,1,New Delhi,Street Food,250,Indian Rupees(Rs.),No,No,0.0,0
18435314,Punjabi's Veg Grill,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,No,0.0,0
18435315,Shree Banke Foods,1,New Delhi,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,0.0,3
18418234,Singh's,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,No,0.0,0
18421470,Soya Twist,1,New Delhi,"North Indian, Chinese",350,Indian Rupees(Rs.),No,No,0.0,0
18472613,Spice Studio,1,New Delhi,"Seafood, Mughlai, North Indian",400,Indian Rupees(Rs.),No,No,0.0,0
18435307,Tandoori Tadka,1,New Delhi,Street Food,300,Indian Rupees(Rs.),No,No,0.0,1
18378015,Tasty Tandoor,1,New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,0.0,0
18460925,The Square Meal,1,New Delhi,"North Indian, South Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,0.0,1
9909,Barbeque Nation,1,New Delhi,"North Indian, Chinese",1600,Indian Rupees(Rs.),No,No,4.0,756
18423111,Burger King,1,New Delhi,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,3.4,33
18469938,BED,1,New Delhi,"European, Sushi, Italian",2700,Indian Rupees(Rs.),Yes,No,3.0,9
651,Cafe Coffee Day - The Lounge,1,New Delhi,Cafe,750,Indian Rupees(Rs.),No,No,2.6,70
17953916,Hunger Strike,1,New Delhi,Fast Food,300,Indian Rupees(Rs.),No,Yes,3.3,70
18168168,Karim's,1,New Delhi,"Mughlai, North Indian",1000,Indian Rupees(Rs.),Yes,Yes,3.3,75
7589,Nescafe,1,New Delhi,"Fast Food, Beverages",200,Indian Rupees(Rs.),No,No,3.4,36
1934,New Bengal Sweets,1,New Delhi,"Chinese, South Indian, Fast Food",250,Indian Rupees(Rs.),No,No,3.1,26
4385,Red Wok,1,New Delhi,"Chinese, Thai",800,Indian Rupees(Rs.),No,Yes,3.3,146
309477,Room Service,1,New Delhi,"North Indian, Fast Food, Continental",1000,Indian Rupees(Rs.),No,No,3.4,246
9835,Samavar,1,New Delhi,"Kashmiri, Chinese, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,3.3,89
147,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,2.5,115
18237320,The Cocktail House,1,New Delhi,"North Indian, Continental",2000,Indian Rupees(Rs.),Yes,No,3.4,58
9980,The Food Junction,1,New Delhi,"Chinese, Healthy Food",350,Indian Rupees(Rs.),No,Yes,2.8,78
732,The Kathis,1,New Delhi,Fast Food,300,Indian Rupees(Rs.),No,Yes,3.0,67
311515,The Munchbox,1,New Delhi,"North Indian, Continental, Fast Food",850,Indian Rupees(Rs.),No,Yes,3.4,199
309520,The Sugar Story,1,New Delhi,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,3.3,19
18400736,Owl is Well,1,New Delhi,"Burger, American, Fast Food, Italian, Pizza",1000,Indian Rupees(Rs.),No,Yes,4.5,162
18255193,A Piece of Paris,1,New Delhi,"Desserts, Bakery",600,Indian Rupees(Rs.),No,No,3.6,38
311584,Baking Bad,1,New Delhi,"Pizza, Italian",1000,Indian Rupees(Rs.),No,Yes,3.8,697
702,Baskin Robbins,1,New Delhi,Ice Cream,300,Indian Rupees(Rs.),No,Yes,3.6,56
18313122,Bliss Bakery,1,New Delhi,"Bakery, Desserts",500,Indian Rupees(Rs.),No,Yes,3.8,51
309156,Bread & More,1,New Delhi,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,Yes,3.7,130
18268706,Bun Intended,1,New Delhi,"Burger, American, Fast Food",850,Indian Rupees(Rs.),No,Yes,3.9,349
18415352,Cafe Culture,1,New Delhi,Cafe,1000,Indian Rupees(Rs.),No,No,3.8,50
3620,Cafe Diva,1,New Delhi,"European, Italian",2200,Indian Rupees(Rs.),Yes,Yes,3.9,347
1902,Cafe Turtle,1,New Delhi,"Cafe, Italian, Lebanese",1000,Indian Rupees(Rs.),No,No,3.5,251
18434596,Caf? Healthilicious,1,New Delhi,"Healthy Food, Continental",400,Indian Rupees(Rs.),No,Yes,3.5,24
311671,Captain Grub,1,New Delhi,"American, Fast Food",1000,Indian Rupees(Rs.),No,Yes,3.7,263
2653,Cocoberry,1,New Delhi,Desserts,300,Indian Rupees(Rs.),No,Yes,3.9,155
18377926,Ding Ding,1,New Delhi,Chinese,600,Indian Rupees(Rs.),No,Yes,3.9,93
309820,D?ner Grill,1,New Delhi,"Fast Food, Turkish",900,Indian Rupees(Rs.),No,Yes,3.7,323
18034050,Elation,1,New Delhi,"North Indian, Continental, Italian, Finger Food",1500,Indian Rupees(Rs.),Yes,Yes,3.8,227
18382372,Fluffles - The Fluffy Waffle Co.,1,New Delhi,Desserts,300,Indian Rupees(Rs.),No,Yes,3.5,27
302478,For the Love of Cake,1,New Delhi,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,3.8,116
18466978,Gatsby Kitchen & Bar by Club BW,1,New Delhi,"Continental, North Indian",2100,Indian Rupees(Rs.),Yes,No,3.5,22
9840,Grills & Platters,1,New Delhi,"North Indian, Continental",1600,Indian Rupees(Rs.),Yes,No,3.5,150
18279463,Hungry Pistals,1,New Delhi,"Fast Food, American, Italian",700,Indian Rupees(Rs.),No,Yes,3.7,108
18317517,Jon's head Grill,1,New Delhi,"Mexican, Italian, American",1100,Indian Rupees(Rs.),No,Yes,3.9,105
1215,Kebabs & Curries,1,New Delhi,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,3.7,227
18241531,Londoners,1,New Delhi,"British, Chinese, Italian",1700,Indian Rupees(Rs.),Yes,Yes,3.8,244
3589,Mad Over Donuts,1,New Delhi,Desserts,450,Indian Rupees(Rs.),No,Yes,3.8,187
1056,New Minar,1,New Delhi,"North Indian, Mughlai",1250,Indian Rupees(Rs.),Yes,No,3.6,229
5797,Prince Chaat Corner,1,New Delhi,Street Food,250,Indian Rupees(Rs.),No,No,3.7,84
300007,Side Wok,1,New Delhi,"Burmese, Chinese, Japanese, Malaysian, Thai",2000,Indian Rupees(Rs.),Yes,Yes,3.8,223
303288,Starbucks,1,New Delhi,Cafe,700,Indian Rupees(Rs.),No,No,3.5,187
18371438,Thai House by Kylin,1,New Delhi,Thai,1800,Indian Rupees(Rs.),Yes,Yes,3.8,54
308766,The Chocolate Haven,1,New Delhi,"Bakery, Desserts",250,Indian Rupees(Rs.),No,No,3.6,76
18203180,The Laidback Cafe,1,New Delhi,"Continental, North Indian, Asian",2000,Indian Rupees(Rs.),No,No,3.8,85
305166,Tibb's Frankie,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,3.6,66
18291475,Tirupati Vrindavan,1,New Delhi,South Indian,500,Indian Rupees(Rs.),No,No,3.7,53
311737,Wagh Bakri Tea Lounge,1,New Delhi,Cafe,400,Indian Rupees(Rs.),No,No,3.7,48
18363391,Depot48,1,New Delhi,"American, Mexican, Finger Food",1800,Indian Rupees(Rs.),Yes,Yes,4.2,107
18271497,Dezertfox,1,New Delhi,"Bakery, Desserts",550,Indian Rupees(Rs.),No,Yes,4.1,160
18456728,Druk,1,New Delhi,"Continental, Chinese, Thai",1000,Indian Rupees(Rs.),Yes,No,4.1,22
310776,Gastronomica Kitchen & Bar,1,New Delhi,"European, Asian, North Indian, Italian, Continental, Pizza",1400,Indian Rupees(Rs.),Yes,Yes,4.1,826
18456764,Karate Kitchen,1,New Delhi,"Asian, Chinese, Thai",950,Indian Rupees(Rs.),No,Yes,4.4,42
18418209,Nimtho,1,New Delhi,Nepalese,750,Indian Rupees(Rs.),No,Yes,4.0,62
18382342,Noshi - Yum Asian Delivery,1,New Delhi,"Chinese, Thai, Japanese",1000,Indian Rupees(Rs.),No,Yes,4.2,111
312302,Nutri Punch,1,New Delhi,Healthy Food,600,Indian Rupees(Rs.),No,No,4.0,158
18312632,Pho King Awesome,1,New Delhi,Asian,850,Indian Rupees(Rs.),No,Yes,4.1,253
18386761,Roadhouse Cafe,1,New Delhi,"Continental, Italian",1400,Indian Rupees(Rs.),Yes,Yes,4.1,68
307065,Sakley's The Mountain Cafe,1,New Delhi,"Cafe, Italian, Continental, Fast Food",1900,Indian Rupees(Rs.),No,No,4.3,1327
9834,Shikhara,1,New Delhi,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,4.2,237
18025105,Sinyora's,1,New Delhi,Italian,500,Indian Rupees(Rs.),No,Yes,4.0,51
18396409,Stop My Starvation,1,New Delhi,"Desserts, Fast Food",450,Indian Rupees(Rs.),No,Yes,4.3,83
18365895,The Grill Kitchen - Gourmet,1,New Delhi,"North Indian, Continental",800,Indian Rupees(Rs.),No,Yes,4.1,81
308865,The Sugar Cube,1,New Delhi,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,4.1,173
18278203,A Lot Like Cake,1,New Delhi,"Bakery, Desserts",350,Indian Rupees(Rs.),No,No,3.1,7
305652,A W Foods,1,New Delhi,North Indian,500,Indian Rupees(Rs.),No,No,3.4,44
4299,Angels in my Kitchen,1,New Delhi,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),No,Yes,2.9,77
18423108,Brown Sugar,1,New Delhi,"Cafe, Fast Food, Continental",1000,Indian Rupees(Rs.),No,Yes,3.2,12
17953926,Cakes and Bakes,1,New Delhi,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,3.2,9
310321,CDB Cafe,1,New Delhi,"North Indian, Chinese, Continental, Italian",1800,Indian Rupees(Rs.),Yes,No,3.4,35
69,Chungwa,1,New Delhi,"Chinese, Thai, Seafood",1100,Indian Rupees(Rs.),Yes,Yes,3.3,489
202,Domino's Pizza,1,New Delhi,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,3.2,138
309902,Fudged,1,New Delhi,"Desserts, Bakery",400,Indian Rupees(Rs.),No,No,3.0,17
1916,Gopala,1,New Delhi,"Mithai, Street Food",250,Indian Rupees(Rs.),No,No,3.2,12
5735,Gourmet Affaire's,1,New Delhi,"Bakery, Desserts, Ice Cream",300,Indian Rupees(Rs.),No,Yes,3.4,66
2591,Hot N Chilly,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,No,2.8,14
306264,Kabooze,1,New Delhi,"North Indian, Chinese, Continental",1900,Indian Rupees(Rs.),Yes,Yes,3.3,148
305817,Koyla Kebab,1,New Delhi,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,3.1,99
18432940,LaBont?,1,New Delhi,Bakery,500,Indian Rupees(Rs.),No,No,3.4,17
311690,MR.D - Deliciousness Delivered,1,New Delhi,"North Indian, Italian, Chinese",700,Indian Rupees(Rs.),No,Yes,3.3,148
309072,Panda Wokk,1,New Delhi,"Chinese, Thai",950,Indian Rupees(Rs.),Yes,Yes,3.4,77
18277002,Relax Xpress,1,New Delhi,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,Yes,3.2,25
18433883,Rollplay,1,New Delhi,Fast Food,300,Indian Rupees(Rs.),No,Yes,2.9,7
301435,Sagar Ratna,1,New Delhi,"South Indian, North Indian",700,Indian Rupees(Rs.),No,Yes,2.7,134
18352256,Spanish Delights,1,New Delhi,Ice Cream,200,Indian Rupees(Rs.),No,No,3.1,10
308367,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,3.3,96
309741,The Beer Cafe,1,New Delhi,"Finger Food, North Indian, Italian",1250,Indian Rupees(Rs.),Yes,No,3.4,90
18241869,Tashan,1,New Delhi,Modern Indian,2000,Indian Rupees(Rs.),Yes,No,4.6,304
305125,Amalfi,1,New Delhi,Italian,1800,Indian Rupees(Rs.),Yes,No,3.9,484
312270,Backkerei,1,New Delhi,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,3.6,67
18249082,Beeryani,1,New Delhi,"North Indian, Biryani",700,Indian Rupees(Rs.),No,Yes,3.8,136
18279452,Beijing Street,1,New Delhi,"Chinese, Thai, Fast Food",650,Indian Rupees(Rs.),No,Yes,3.6,120
305303,Bikanervala,1,New Delhi,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,Indian Rupees(Rs.),No,Yes,3.5,272
18354645,Chaayos,1,New Delhi,"Cafe, Tea",400,Indian Rupees(Rs.),No,Yes,3.8,68
1218,China Garden,1,New Delhi,Chinese,1800,Indian Rupees(Rs.),Yes,No,3.8,663
8429,Chocolateria San Churro,1,New Delhi,"Bakery, Desserts, Fast Food",1000,Indian Rupees(Rs.),Yes,Yes,3.8,594
7819,Cocoberry,1,New Delhi,Desserts,300,Indian Rupees(Rs.),No,Yes,3.5,66
785,Costa Coffee,1,New Delhi,Cafe,600,Indian Rupees(Rs.),No,No,3.5,103
312486,Country Curries,1,New Delhi,"North Indian, Bengali",800,Indian Rupees(Rs.),No,Yes,3.5,139
1922,Culinaire,1,New Delhi,"Chinese, Thai",1000,Indian Rupees(Rs.),No,Yes,3.8,843
7642,Defence Bakery,1,New Delhi,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,Yes,3.6,113
64,Diva - The Italian Restaurant,1,New Delhi,Italian,2500,Indian Rupees(Rs.),Yes,Yes,3.8,372
18413250,Fig & Maple,1,New Delhi,"Continental, Italian",1650,Indian Rupees(Rs.),Yes,No,3.8,42
312787,Fitoor,1,New Delhi,"American, Italian, Mughlai, North Indian",1350,Indian Rupees(Rs.),Yes,No,3.5,140
3611,Giani's,1,New Delhi,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,3.6,173
309815,Happy Hakka,1,New Delhi,"Chinese, Asian, Thai",650,Indian Rupees(Rs.),No,Yes,3.8,312
1018,Mainland China,1,New Delhi,Chinese,1800,Indian Rupees(Rs.),Yes,Yes,3.7,780
8689,Mini Mughal,1,New Delhi,"North Indian, Mughlai",1200,Indian Rupees(Rs.),Yes,No,3.5,256
18383512,Movenpick,1,New Delhi,"Ice Cream, Desserts",650,Indian Rupees(Rs.),No,Yes,3.9,27
308238,New York Slice - Express,1,New Delhi,"Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,3.6,160
5944,Nirula's Ice Cream,1,New Delhi,"Desserts, Ice Cream",250,Indian Rupees(Rs.),No,Yes,3.6,36
285,Not Just Paranthas,1,New Delhi,North Indian,1100,Indian Rupees(Rs.),Yes,Yes,3.7,487
304635,Nutritious Nation,1,New Delhi,"Healthy Food, Continental, Juices, Salad",900,Indian Rupees(Rs.),No,Yes,3.5,352
1021,Open Oven,1,New Delhi,"Bakery, Desserts, Fast Food",250,Indian Rupees(Rs.),No,Yes,3.7,290
307532,Starbucks,1,New Delhi,Cafe,700,Indian Rupees(Rs.),No,No,3.5,132
1913,Swagath,1,New Delhi,"North Indian, Chinese, South Indian, Seafood, Chettinad",1500,Indian Rupees(Rs.),Yes,No,3.5,198
311601,The Health Box,1,New Delhi,Healthy Food,600,Indian Rupees(Rs.),No,Yes,3.5,124
18254553,Twisted Tacos,1,New Delhi,Mexican,650,Indian Rupees(Rs.),No,Yes,3.8,173
4821,Uber Lounge,1,New Delhi,"Continental, North Indian, Italian",2200,Indian Rupees(Rs.),Yes,Yes,3.6,430
308018,Yeti - The Himalayan Kitchen,1,New Delhi,"Tibetan, Nepalese",1300,Indian Rupees(Rs.),No,No,3.7,807
310342,Zai,1,New Delhi,"North Indian, Continental, Chinese",1550,Indian Rupees(Rs.),Yes,Yes,3.8,302
307344,Al Bake,1,New Delhi,"Lebanese, Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,2.4,30
307801,Artusi Ristorante e Bar,1,New Delhi,Italian,3000,Indian Rupees(Rs.),Yes,No,4.1,496
18462002,Baris,1,New Delhi,"Turkish, Mediterranean, Middle Eastern",2000,Indian Rupees(Rs.),Yes,No,4.3,43
18208886,Carnatic Cafe,1,New Delhi,South Indian,550,Indian Rupees(Rs.),No,No,4.4,400
18435305,Chhalava - ?_Lava,1,New Delhi,"North Indian, Italian, Continental",1200,Indian Rupees(Rs.),Yes,No,4.4,80
18260641,Dilli BC,1,New Delhi,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,4.1,267
18349921,Sumo Sushi,1,New Delhi,Sushi,1000,Indian Rupees(Rs.),No,Yes,4.0,70
18380149,The Heroes Bistro & Bar,1,New Delhi,Continental,900,Indian Rupees(Rs.),Yes,No,4.0,47
2649,Whipped,1,New Delhi,"Bakery, Desserts",550,Indian Rupees(Rs.),No,Yes,4.2,1125
601,Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),No,No,3.2,33
18462572,Paparazzi,1,New Delhi,"Continental, North Indian, Asian",1900,Indian Rupees(Rs.),Yes,No,3.2,7
309105,Chehel Pehel,1,New Delhi,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,3.5,159
18089222,Cress Bistro,1,New Delhi,"North Indian, Mediterranean, Continental",1200,Indian Rupees(Rs.),Yes,Yes,3.6,131
309688,Frosted Heaven,1,New Delhi,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,3.6,46
18334422,Baskin Robbins,1,New Delhi,Ice Cream,300,Indian Rupees(Rs.),No,Yes,2.9,9
18365388,Behrouz Biryani,1,New Delhi,Biryani,600,Indian Rupees(Rs.),No,Yes,3.2,51
18312607,Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),No,No,3.0,4
309322,Cakeatouille,1,New Delhi,"Bakery, Desserts",800,Indian Rupees(Rs.),No,No,3.3,15
18429154,Chilli Singh,1,New Delhi,"Chinese, Thai, Seafood",800,Indian Rupees(Rs.),Yes,Yes,3.1,7
18336220,Da Pizza Corner,1,New Delhi,Pizza,600,Indian Rupees(Rs.),No,No,2.9,4
203,Domino's Pizza,1,New Delhi,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2.5,238
18414479,Faasos,1,New Delhi,"North Indian, Fast Food",600,Indian Rupees(Rs.),No,Yes,2.8,13
1625,Gupta Ji Ka Dhaba,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,Yes,2.6,49
2899,Karim's,1,New Delhi,"Mughlai, North Indian",750,Indian Rupees(Rs.),Yes,Yes,3.3,235
18180081,Let's Tango,1,New Delhi,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,3.0,5
473,Madras Cafe,1,New Delhi,South Indian,300,Indian Rupees(Rs.),No,No,2.5,191
18355419,Nachos And Company,1,New Delhi,Mexican,700,Indian Rupees(Rs.),No,No,3.4,14
18432237,Ovenstory Pizza,1,New Delhi,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,3.3,6
259,Pizza Hut,1,New Delhi,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,Yes,3.3,276
7316,Red Chilli,1,New Delhi,"North Indian, Chinese",1500,Indian Rupees(Rs.),Yes,Yes,3.1,104
18222566,The Groghead,1,New Delhi,"Italian, North Indian",1700,Indian Rupees(Rs.),Yes,No,3.4,267
443,The Tandoor,1,New Delhi,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,3.4,121
308315,Twenty Ten - Ashtan Sarovar Portico,1,New Delhi,"North Indian, Continental, Chinese",1000,Indian Rupees(Rs.),Yes,No,3.3,23
769,Adyar Ananda Bhavan,1,New Delhi,"South Indian, North Indian, Street Food, Chinese, Mithai",500,Indian Rupees(Rs.),No,Yes,3.5,368
312011,Baked Love By Vatsala,1,New Delhi,"Bakery, Desserts",720,Indian Rupees(Rs.),No,No,3.6,38
65,Drums of Heaven,1,New Delhi,"Chinese, Seafood, Thai",1800,Indian Rupees(Rs.),Yes,Yes,3.5,234
9672,Dunkin' Donuts,1,New Delhi,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,Yes,3.7,431
472,Evergreen Sweet House,1,New Delhi,"South Indian, North Indian, Chinese, Fast Food, Street Food, Mithai",450,Indian Rupees(Rs.),No,No,3.5,1198
3400,Gung The Palace,1,New Delhi,Korean,2500,Indian Rupees(Rs.),Yes,No,3.7,303
18337744,Keventers,1,New Delhi,Beverages,250,Indian Rupees(Rs.),No,No,3.5,16
18268360,La Seine -The Chocolate Emporium,1,New Delhi,"Bakery, Desserts, Fast Food",300,Indian Rupees(Rs.),No,Yes,3.8,25
4096,Nagaland's Kitchen,1,New Delhi,"Chinese, Thai, Seafood, Naga",1200,Indian Rupees(Rs.),Yes,No,3.8,556
18358700,Pasta La Vista,1,New Delhi,Cafe,600,Indian Rupees(Rs.),No,Yes,3.8,95
2217,Tamura,1,New Delhi,Japanese,1500,Indian Rupees(Rs.),Yes,No,3.5,163
18398571,The Chai Story,1,New Delhi,Cafe,300,Indian Rupees(Rs.),No,No,3.6,42
1621,The Clay Oven,1,New Delhi,"North Indian, Mughlai, Chinese",1200,Indian Rupees(Rs.),Yes,Yes,3.5,181
18425177,Aazad Chicken Corner,1,New Delhi,"Biryani, Mughlai",200,Indian Rupees(Rs.),No,No,0.0,0
18481289,Chaipiyoji,1,New Delhi,"Tea, Fast Food",200,Indian Rupees(Rs.),No,No,0.0,0
18424593,Chatkara,1,New Delhi,Street Food,200,Indian Rupees(Rs.),No,No,0.0,0
18383432,HoG - House of Goodies,1,New Delhi,"Bakery, Desserts",350,Indian Rupees(Rs.),No,No,0.0,3
18412904,Kettle & Kegs,1,New Delhi,Tea,200,Indian Rupees(Rs.),No,Yes,0.0,0
18481294,Krishna Juice & Shakes Corner,1,New Delhi,Juices,100,Indian Rupees(Rs.),No,No,0.0,0
18354330,Momolicious,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,0.0,0
304230,Pastry Palace,1,New Delhi,Bakery,500,Indian Rupees(Rs.),No,No,0.0,2
18372315,South Gate,1,New Delhi,"North Indian, Chinese",850,Indian Rupees(Rs.),No,No,0.0,1
18430894,Sweet Bakes,1,New Delhi,"Bakery, Desserts",550,Indian Rupees(Rs.),No,No,0.0,0
18250897,Sweet Sensations,1,New Delhi,Bakery,300,Indian Rupees(Rs.),No,No,0.0,0
18261052,The Pirates Of China Town,1,New Delhi,Chinese,350,Indian Rupees(Rs.),No,No,0.0,3
3468,Hot n Hot,1,New Delhi,"Chinese, Fast Food",450,Indian Rupees(Rs.),No,No,2.4,23
18463949,Feng Shuii,1,New Delhi,"Thai, Chinese",1200,Indian Rupees(Rs.),Yes,Yes,4.3,31
310949,Bikaner Sweets,1,New Delhi,"Mithai, Street Food, Fast Food",250,Indian Rupees(Rs.),No,No,2.8,10
18356808,Coalition Cafe,1,New Delhi,Cafe,800,Indian Rupees(Rs.),No,No,3.4,34
18361758,Keventers,1,New Delhi,Beverages,400,Indian Rupees(Rs.),No,No,3.0,5
312755,Mid Night Khana,1,New Delhi,"North Indian, Fast Food",400,Indian Rupees(Rs.),No,Yes,3.3,30
18241525,Ministry of Cafe,1,New Delhi,"North Indian, Chinese, Continental, Italian",1000,Indian Rupees(Rs.),Yes,Yes,3.3,79
313492,Officer's Kitchen,1,New Delhi,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,3.3,27
18472658,Oh Boy Lounge,1,New Delhi,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),No,No,3.1,5
18418248,Sahni's Fish Corner,1,New Delhi,North Indian,450,Indian Rupees(Rs.),No,No,3.0,6
18427869,Sardar A Pure Meat Shop,1,New Delhi,"Raw Meats, Fast Food, North Indian",150,Indian Rupees(Rs.),No,No,2.9,5
310948,Singh Mutton & Chicken Shop,1,New Delhi,"Raw Meats, Fast Food",300,Indian Rupees(Rs.),No,No,3.0,4
18463997,The Mashup,1,New Delhi,Fast Food,1100,Indian Rupees(Rs.),No,No,3.2,12
18337898,Vaishnu Bhojanalaya,1,New Delhi,North Indian,150,Indian Rupees(Rs.),No,No,3.1,13
18427234,Central Perk,1,New Delhi,"Cafe, Chinese, Italian",500,Indian Rupees(Rs.),No,Yes,3.8,82
18382697,Diet Dabba,1,New Delhi,"Healthy Food, Juices, Salad",250,Indian Rupees(Rs.),No,Yes,3.7,37
18400720,Mama's Buoi,1,New Delhi,"North Indian, Continental, Italian",1000,Indian Rupees(Rs.),Yes,No,3.9,373
3363,New Vikrant Restaurant,1,New Delhi,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,No,3.5,90
310592,The Vintage Avenue,1,New Delhi,"North Indian, Chinese, Continental, Italian",800,Indian Rupees(Rs.),Yes,Yes,3.9,1439
18455511,Apna Punjabi Zayka,1,New Delhi,North Indian,500,Indian Rupees(Rs.),No,No,0.0,1
18361763,Best Biryani Centre,1,New Delhi,Biryani,350,Indian Rupees(Rs.),No,No,0.0,0
18124350,Delhi Chaat Bhandar,1,New Delhi,"Fast Food, Chinese",150,Indian Rupees(Rs.),No,No,0.0,1
18408045,Encounter,1,New Delhi,"North Indian, Finger Food",800,Indian Rupees(Rs.),Yes,No,0.0,1
18455515,Flavour's,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,0.0,1
18489838,Food Adda,1,New Delhi,"North Indian, Italian, Chinese",200,Indian Rupees(Rs.),No,No,0.0,1
18441835,Friends Fast Food,1,New Delhi,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,0.0,2
18361202,Hot & Pot,1,New Delhi,"Chinese, Fast Food",250,Indian Rupees(Rs.),No,No,0.0,1
18463978,Lucky Corner Shop,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,0.0,0
18124389,Mahesh Shudh Vaishno Bhojanalya,1,New Delhi,North Indian,100,Indian Rupees(Rs.),No,No,0.0,0
18492048,Piper's & Grill - The Night Chef,1,New Delhi,"North Indian, Chinese, Continental",500,Indian Rupees(Rs.),No,No,0.0,0
